ISTASYON_NO,SOKET_GUCU,SOKET_NO,SOKET_TIPI,SOKET_TURU
ŞRJ/9155,22,SKT/21388,AC,AC_TYPE2
ŞRJ/9155,22,SKT/21389,AC,AC_TYPE2
ŞRJ/9158,22,SKT/21393,AC,AC_TYPE2
ŞRJ/9158,22,SKT/21394,AC,AC_TYPE2
ŞRJ/9202,22,SKT/21535,AC,AC_TYPE2
ŞRJ/9203,120,SKT/21536,DC,DC_CCS
ŞRJ/9203,120,SKT/21537,DC,DC_CCS
ŞRJ/209,22,SKT/364,AC,AC_TYPE2
ŞRJ/9273,22,SKT/21736,AC,AC_TYPE2
ŞRJ/9273,22,SKT/21737,AC,AC_TYPE2
ŞRJ/5076,22,SKT/10840,AC,AC_TYPE2
ŞRJ/1018,22,SKT/1733,AC,AC_TYPE2
ŞRJ/1018,22,SKT/1734,AC,AC_TYPE2
ŞRJ/1019,22,SKT/1735,AC,AC_TYPE2
ŞRJ/1020,22,SKT/1736,AC,AC_TYPE2
ŞRJ/1020,22,SKT/1737,AC,AC_TYPE2
ŞRJ/1021,22,SKT/1738,AC,AC_TYPE2
ŞRJ/1023,22,SKT/1740,AC,AC_TYPE2
ŞRJ/1023,22,SKT/1741,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12639,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12640,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12641,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12642,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12643,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12644,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12645,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12646,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12647,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12648,AC,AC_TYPE2
ŞRJ/5811,22,SKT/12649,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12650,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12651,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12652,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12653,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12654,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12655,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12656,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12657,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12658,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12659,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12660,AC,AC_TYPE2
ŞRJ/5812,22,SKT/12661,AC,AC_TYPE2
ŞRJ/5815,22,SKT/12667,AC,AC_TYPE2
ŞRJ/5815,22,SKT/12668,AC,AC_TYPE2
ŞRJ/6068,120,SKT/13265,DC,DC_CCS
ŞRJ/6073,7,SKT/13276,AC,AC_TYPE2
ŞRJ/6079,11,SKT/13285,AC,AC_TYPE2
ŞRJ/6082,11,SKT/13288,AC,AC_TYPE2
ŞRJ/3138,150,SKT/6087,DC,DC_CCS
ŞRJ/3138,150,SKT/6088,DC,DC_CCS
ŞRJ/3549,90,SKT/7081,DC,DC_CCS
ŞRJ/3549,90,SKT/7082,DC,DC_CCS
ŞRJ/3551,60,SKT/7084,DC,DC_CCS
ŞRJ/3551,60,SKT/7085,DC,DC_CCS
ŞRJ/3552,22,SKT/7086,AC,AC_TYPE2
ŞRJ/3654,30,SKT/7374,DC,DC_CCS
ŞRJ/4286,7,SKT/8915,AC,AC_TYPE2
ŞRJ/4930,7,SKT/10447,AC,AC_TYPE2
ŞRJ/4930,7,SKT/10448,AC,AC_TYPE2
ŞRJ/4930,7,SKT/10905,AC,AC_TYPE2
ŞRJ/4930,7,SKT/10907,AC,AC_TYPE2
ŞRJ/4930,7,SKT/10908,AC,AC_TYPE2
ŞRJ/4930,7,SKT/10909,AC,AC_TYPE2
ŞRJ/4975,22,SKT/10560,AC,AC_TYPE2
ŞRJ/5908,22,SKT/12853,AC,AC_TYPE2
ŞRJ/5908,22,SKT/12854,AC,AC_TYPE2
ŞRJ/6097,22,SKT/13328,AC,AC_TYPE2
ŞRJ/22,22,SKT/39,AC,AC_TYPE2
ŞRJ/22,22,SKT/40,AC,AC_TYPE2
ŞRJ/22,120,SKT/4718,DC,DC_CCS
ŞRJ/22,120,SKT/4719,DC,DC_CCS
ŞRJ/23,22,SKT/41,AC,AC_TYPE2
ŞRJ/23,22,SKT/42,AC,AC_TYPE2
ŞRJ/26,50,SKT/47,DC,DC_CHADEMO
ŞRJ/26,50,SKT/48,DC,DC_CCS
ŞRJ/26,22,SKT/49,AC,AC_TYPE2
ŞRJ/29,7.4,SKT/53,AC,AC_TYPE2
ŞRJ/30,22,SKT/54,AC,AC_TYPE2
ŞRJ/31,22,SKT/55,AC,AC_TYPE2
ŞRJ/32,22,SKT/56,AC,AC_TYPE2
ŞRJ/33,22,SKT/57,AC,AC_TYPE2
ŞRJ/34,22,SKT/58,AC,AC_TYPE2
ŞRJ/34,22,SKT/59,AC,AC_TYPE2
ŞRJ/38,22,SKT/70,AC,AC_TYPE2
ŞRJ/39,24,SKT/71,DC,DC_CCS
ŞRJ/42,50,SKT/81,DC,DC_CHADEMO
ŞRJ/42,50,SKT/82,DC,DC_CCS
ŞRJ/42,22,SKT/83,AC,AC_TYPE2
ŞRJ/49,50,SKT/99,DC,DC_CCS
ŞRJ/49,22,SKT/100,AC,AC_TYPE2
ŞRJ/50,50,SKT/101,DC,DC_CCS
ŞRJ/50,22,SKT/102,AC,AC_TYPE2
ŞRJ/52,22,SKT/106,AC,AC_TYPE2
ŞRJ/53,60,SKT/107,DC,DC_CCS
ŞRJ/53,60,SKT/108,DC,DC_CHADEMO
ŞRJ/53,22,SKT/109,AC,AC_TYPE2
ŞRJ/53,120,SKT/4724,DC,DC_CCS
ŞRJ/53,120,SKT/4725,DC,DC_CCS
ŞRJ/529,50,SKT/880,DC,DC_CCS
ŞRJ/529,22,SKT/881,AC,AC_TYPE2
ŞRJ/2420,22,SKT/4513,AC,AC_TYPE2
ŞRJ/2420,22,SKT/4514,AC,AC_TYPE2
ŞRJ/2420,22,SKT/4726,AC,AC_TYPE2
ŞRJ/2420,22,SKT/4727,AC,AC_TYPE2
ŞRJ/2422,150,SKT/4519,DC,DC_CCS
ŞRJ/2422,150,SKT/4520,DC,DC_CCS
ŞRJ/2427,90,SKT/4536,DC,DC_CCS
ŞRJ/2427,90,SKT/4537,DC,DC_CCS
ŞRJ/2428,30,SKT/4538,DC,DC_CCS
ŞRJ/2506,120,SKT/4716,DC,DC_CCS
ŞRJ/2506,120,SKT/4717,DC,DC_CCS
ŞRJ/2507,120,SKT/4722,DC,DC_CCS
ŞRJ/2507,120,SKT/4723,DC,DC_CCS
ŞRJ/2508,120,SKT/4728,DC,DC_CCS
ŞRJ/2508,120,SKT/4729,DC,DC_CCS
ŞRJ/2508,120,SKT/7451,DC,DC_CCS
ŞRJ/2508,120,SKT/7452,DC,DC_CCS
ŞRJ/2516,22,SKT/4745,AC,AC_TYPE2
ŞRJ/2517,30,SKT/4747,DC,DC_CCS
ŞRJ/2527,50,SKT/4784,DC,DC_CHADEMO
ŞRJ/2527,50,SKT/4785,DC,DC_CCS
ŞRJ/2527,22,SKT/4786,AC,AC_TYPE2
ŞRJ/2539,120,SKT/4810,DC,DC_CCS
ŞRJ/2539,120,SKT/4811,DC,DC_CCS
ŞRJ/2540,120,SKT/4812,DC,DC_CCS
ŞRJ/2540,120,SKT/4813,DC,DC_CCS
ŞRJ/2541,120,SKT/4814,DC,DC_CCS
ŞRJ/2541,120,SKT/4815,DC,DC_CCS
ŞRJ/2542,120,SKT/4816,DC,DC_CCS
ŞRJ/2542,120,SKT/4817,DC,DC_CCS
ŞRJ/3263,120,SKT/6332,DC,DC_CCS
ŞRJ/3263,120,SKT/6333,DC,DC_CCS
ŞRJ/3691,120,SKT/7444,DC,DC_CCS
ŞRJ/3691,120,SKT/7445,DC,DC_CCS
ŞRJ/6323,22,SKT/13785,AC,AC_TYPE2
ŞRJ/6323,22,SKT/13786,AC,AC_TYPE2
ŞRJ/6413,120,SKT/14011,DC,DC_CCS
ŞRJ/6413,120,SKT/14013,DC,DC_CCS
ŞRJ/6413,120,SKT/14015,DC,DC_CCS
ŞRJ/6413,120,SKT/14016,DC,DC_CCS
ŞRJ/6415,120,SKT/14024,DC,DC_CCS
ŞRJ/6415,120,SKT/14025,DC,DC_CCS
ŞRJ/6419,150,SKT/14034,DC,DC_CCS
ŞRJ/6419,150,SKT/14035,DC,DC_CCS
ŞRJ/6458,22,SKT/14138,AC,AC_TYPE2
ŞRJ/6459,22,SKT/14139,AC,AC_TYPE2
ŞRJ/2190,7,SKT/4012,AC,AC_TYPE2
ŞRJ/2190,7,SKT/22202,AC,AC_TYPE2
ŞRJ/6083,22,SKT/13290,AC,AC_TYPE2
ŞRJ/4761,22,SKT/10130,AC,AC_TYPE2
ŞRJ/4761,22,SKT/10131,AC,AC_TYPE2
ŞRJ/8004,120,SKT/18271,DC,DC_CCS
ŞRJ/8004,120,SKT/18272,DC,DC_CCS
ŞRJ/9451,7.4,SKT/22306,AC,AC_TYPE2
ŞRJ/9452,3.4,SKT/22307,AC,AC_TYPE2
ŞRJ/9455,3.4,SKT/22311,AC,AC_TYPE2
ŞRJ/9455,3.4,SKT/22312,AC,AC_TYPE2
ŞRJ/9456,3.4,SKT/22313,AC,AC_TYPE2
ŞRJ/9456,3.4,SKT/22314,AC,AC_TYPE2
ŞRJ/9457,22,SKT/22315,AC,AC_TYPE2
ŞRJ/9473,22,SKT/22383,AC,AC_TYPE2
ŞRJ/9474,7,SKT/22384,AC,AC_TYPE2
ŞRJ/9475,5,SKT/22385,AC,AC_TYPE2
ŞRJ/9476,5,SKT/22386,AC,AC_TYPE2
ŞRJ/9477,22,SKT/22387,AC,AC_TYPE2
ŞRJ/9477,120,SKT/22388,DC,DC_CCS
ŞRJ/9477,120,SKT/22389,DC,DC_CCS
ŞRJ/9478,11,SKT/22390,AC,AC_TYPE2
ŞRJ/9478,11,SKT/22391,AC,AC_TYPE2
ŞRJ/9505,3.5,SKT/22514,AC,AC_TYPE2
ŞRJ/9505,3.5,SKT/22515,AC,AC_TYPE2
ŞRJ/9520,22,SKT/22575,AC,AC_TYPE2
ŞRJ/9521,22,SKT/22576,AC,AC_TYPE2
ŞRJ/9521,22,SKT/22577,AC,AC_TYPE2
ŞRJ/9522,120,SKT/22578,DC,DC_CCS
ŞRJ/9522,120,SKT/22579,DC,DC_CCS
ŞRJ/9523,120,SKT/22580,DC,DC_CCS
ŞRJ/9523,120,SKT/22581,DC,DC_CCS
ŞRJ/9566,22,SKT/22718,AC,AC_TYPE2
ŞRJ/9566,22,SKT/22719,AC,AC_TYPE2
ŞRJ/9583,120,SKT/22800,DC,DC_CCS
ŞRJ/9583,120,SKT/22801,DC,DC_CCS
ŞRJ/9585,120,SKT/22821,DC,DC_CCS
ŞRJ/9585,120,SKT/22822,DC,DC_CCS
ŞRJ/5886,120,SKT/12816,DC,DC_CCS
ŞRJ/5886,120,SKT/12817,DC,DC_CCS
ŞRJ/5886,170,SKT/12818,DC,DC_CCS
ŞRJ/5886,170,SKT/12819,DC,DC_CCS
ŞRJ/5059,180,SKT/10773,DC,DC_CCS
ŞRJ/5059,180,SKT/10774,DC,DC_CCS
ŞRJ/7273,60,SKT/16320,DC,DC_CCS
ŞRJ/7273,22,SKT/16321,AC,AC_TYPE2
ŞRJ/7273,22,SKT/16322,AC,AC_TYPE2
ŞRJ/7273,60,SKT/28900,DC,DC_CCS
ŞRJ/11587,10,SKT/28918,AC,AC_TYPE2
ŞRJ/11587,10,SKT/28919,AC,AC_TYPE2
ŞRJ/11624,10,SKT/29026,AC,AC_TYPE2
ŞRJ/11624,10,SKT/29027,AC,AC_TYPE2
ŞRJ/11625,10,SKT/29028,AC,AC_TYPE2
ŞRJ/11625,10,SKT/29029,AC,AC_TYPE2
ŞRJ/11626,10,SKT/29030,AC,AC_TYPE2
ŞRJ/11626,10,SKT/29031,AC,AC_TYPE2
ŞRJ/11661,11,SKT/29123,AC,AC_TYPE2
ŞRJ/11661,11,SKT/29124,AC,AC_TYPE2
ŞRJ/1014,22,SKT/21323,AC,AC_TYPE2
ŞRJ/1014,22,SKT/21324,AC,AC_TYPE2
ŞRJ/1014,60,SKT/21327,DC,DC_CCS
ŞRJ/1014,60,SKT/21328,DC,DC_CCS
ŞRJ/9765,20,SKT/23356,AC,AC_TYPE2
ŞRJ/9765,20,SKT/23357,AC,AC_TYPE2
ŞRJ/9765,20,SKT/23358,AC,AC_TYPE2
ŞRJ/9765,20,SKT/23359,AC,AC_TYPE2
ŞRJ/9766,20,SKT/23360,AC,AC_TYPE2
ŞRJ/9766,20,SKT/23361,AC,AC_TYPE2
ŞRJ/9766,20,SKT/23362,AC,AC_TYPE2
ŞRJ/9767,20,SKT/23363,AC,AC_TYPE2
ŞRJ/9767,20,SKT/23364,AC,AC_TYPE2
ŞRJ/8507,20,SKT/19542,AC,AC_TYPE2
ŞRJ/8507,20,SKT/19543,AC,AC_TYPE2
ŞRJ/8507,20,SKT/19544,AC,AC_TYPE2
ŞRJ/8507,20,SKT/19545,AC,AC_TYPE2
ŞRJ/8507,20,SKT/19546,AC,AC_TYPE2
ŞRJ/8507,20,SKT/19547,AC,AC_TYPE2
ŞRJ/8508,20,SKT/19548,AC,AC_TYPE2
ŞRJ/8508,20,SKT/19549,AC,AC_TYPE2
ŞRJ/8508,20,SKT/19550,AC,AC_TYPE2
ŞRJ/8503,20,SKT/19529,AC,AC_TYPE2
ŞRJ/8503,20,SKT/19530,AC,AC_TYPE2
ŞRJ/8503,20,SKT/19531,AC,AC_TYPE2
ŞRJ/8503,20,SKT/19532,AC,AC_TYPE2
ŞRJ/8503,20,SKT/19533,AC,AC_TYPE2
ŞRJ/8503,20,SKT/19534,AC,AC_TYPE2
ŞRJ/8505,20,SKT/19538,AC,AC_TYPE2
ŞRJ/8506,20,SKT/19541,AC,AC_TYPE2
ŞRJ/7790,7.4,SKT/17747,AC,AC_TYPE2
ŞRJ/8084,22,SKT/18490,AC,AC_TYPE2
ŞRJ/8084,22,SKT/18491,AC,AC_TYPE2
ŞRJ/8084,22,SKT/18492,AC,AC_TYPE2
ŞRJ/8510,11,SKT/19552,AC,AC_TYPE2
ŞRJ/8510,11,SKT/19553,AC,AC_TYPE2
ŞRJ/8595,11,SKT/19757,AC,AC_TYPE2
ŞRJ/9297,60,SKT/21871,DC,DC_CCS
ŞRJ/9297,60,SKT/21872,DC,DC_CCS
ŞRJ/9297,60,SKT/21873,DC,DC_CCS
ŞRJ/9298,11,SKT/21874,AC,AC_TYPE2
ŞRJ/9298,11,SKT/21875,AC,AC_TYPE2
ŞRJ/9298,11,SKT/21876,AC,AC_TYPE2
ŞRJ/9298,11,SKT/21877,AC,AC_TYPE2
ŞRJ/9839,7.4,SKT/23569,AC,AC_TYPE2
ŞRJ/9839,7.4,SKT/23570,AC,AC_TYPE2
ŞRJ/14410,11,SKT/37936,AC,AC_TYPE2
ŞRJ/9945,11,SKT/23845,AC,AC_TYPE2
ŞRJ/9945,11,SKT/39644,AC,AC_TYPE2
ŞRJ/10867,22,SKT/26598,AC,AC_TYPE2
ŞRJ/10867,22,SKT/26600,AC,AC_TYPE2
ŞRJ/10867,22,SKT/26828,AC,AC_TYPE2
ŞRJ/10867,22,SKT/39675,AC,AC_TYPE2
ŞRJ/10867,22,SKT/39676,AC,AC_TYPE2
ŞRJ/14938,180,SKT/39687,DC,DC_CCS
ŞRJ/14938,180,SKT/39688,DC,DC_CCS
ŞRJ/14938,22,SKT/39690,AC,AC_TYPE2
ŞRJ/14938,22,SKT/39691,AC,AC_TYPE2
ŞRJ/14938,22,SKT/39692,AC,AC_TYPE2
ŞRJ/14938,22,SKT/39693,AC,AC_TYPE2
ŞRJ/8947,22,SKT/20776,AC,AC_TYPE2
ŞRJ/4493,22,SKT/9432,AC,AC_TYPE2
ŞRJ/4493,22,SKT/9694,AC,AC_TYPE2
ŞRJ/4493,22,SKT/9695,AC,AC_TYPE2
ŞRJ/4493,22,SKT/9696,AC,AC_TYPE2
ŞRJ/4493,22,SKT/9697,AC,AC_TYPE2
ŞRJ/4493,22,SKT/9698,AC,AC_TYPE2
ŞRJ/4493,22,SKT/9699,AC,AC_TYPE2
ŞRJ/4493,22,SKT/24067,AC,AC_TYPE2
ŞRJ/4493,22,SKT/24068,AC,AC_TYPE2
ŞRJ/4493,22,SKT/24069,AC,AC_TYPE2
ŞRJ/4493,120,SKT/24070,DC,DC_CCS
ŞRJ/4493,120,SKT/24071,DC,DC_CCS
ŞRJ/4493,60,SKT/39704,DC,DC_CCS
ŞRJ/4493,60,SKT/39705,DC,DC_CCS
ŞRJ/10292,60,SKT/39765,DC,DC_CCS
ŞRJ/11580,60,SKT/39766,DC,DC_CCS
ŞRJ/14971,9,SKT/39798,AC,AC_TYPE2
ŞRJ/14971,9,SKT/39799,AC,AC_TYPE2
ŞRJ/14972,7,SKT/39800,AC,AC_TYPE2
ŞRJ/14973,7,SKT/39801,AC,AC_TYPE2
ŞRJ/14976,60,SKT/39812,DC,DC_CCS
ŞRJ/14976,60,SKT/39813,DC,DC_CCS
ŞRJ/14977,180,SKT/39816,DC,DC_CCS
ŞRJ/14977,180,SKT/39817,DC,DC_CCS
ŞRJ/14983,22,SKT/39873,AC,AC_TYPE2
ŞRJ/14983,22,SKT/39874,AC,AC_TYPE2
ŞRJ/14983,22,SKT/39875,AC,AC_TYPE2
ŞRJ/14983,22,SKT/39876,AC,AC_TYPE2
ŞRJ/14983,22,SKT/39877,AC,AC_TYPE2
ŞRJ/14983,22,SKT/39878,AC,AC_TYPE2
ŞRJ/14983,22,SKT/39879,AC,AC_TYPE2
ŞRJ/14987,10,SKT/39885,AC,AC_TYPE2
ŞRJ/14987,20,SKT/39886,AC,AC_TYPE2
ŞRJ/14987,20,SKT/39887,AC,AC_TYPE2
ŞRJ/14987,20,SKT/39888,AC,AC_TYPE2
ŞRJ/14990,22,SKT/39896,AC,AC_TYPE2
ŞRJ/14996,22,SKT/39905,AC,AC_TYPE2
ŞRJ/14996,22,SKT/39906,AC,AC_TYPE2
ŞRJ/15004,120,SKT/39922,DC,DC_CCS
ŞRJ/15004,120,SKT/39924,DC,DC_CCS
ŞRJ/8147,180,SKT/18641,DC,DC_CCS
ŞRJ/8147,180,SKT/18642,DC,DC_CCS
ŞRJ/10274,180,SKT/24917,DC,DC_CCS
ŞRJ/10274,180,SKT/24918,DC,DC_CCS
ŞRJ/13380,22,SKT/34760,AC,AC_TYPE2
ŞRJ/14666,180,SKT/38776,DC,DC_CCS
ŞRJ/14666,180,SKT/38777,DC,DC_CCS
ŞRJ/14908,22,SKT/39602,AC,AC_TYPE2
ŞRJ/14908,22,SKT/39603,AC,AC_TYPE2
ŞRJ/14909,180,SKT/39606,DC,DC_CCS
ŞRJ/14909,180,SKT/39607,DC,DC_CCS
ŞRJ/14914,180,SKT/39622,DC,DC_CCS
ŞRJ/14914,180,SKT/39623,DC,DC_CCS
ŞRJ/14914,22,SKT/39624,AC,AC_TYPE2
ŞRJ/14915,180,SKT/39625,DC,DC_CCS
ŞRJ/14915,180,SKT/39626,DC,DC_CCS
ŞRJ/14915,22,SKT/39627,AC,AC_TYPE2
ŞRJ/14916,180,SKT/39628,DC,DC_CCS
ŞRJ/14916,180,SKT/39629,DC,DC_CCS
ŞRJ/14916,22,SKT/39630,AC,AC_TYPE2
ŞRJ/14918,180,SKT/39635,DC,DC_CCS
ŞRJ/14918,180,SKT/39636,DC,DC_CCS
ŞRJ/14919,180,SKT/39637,DC,DC_CCS
ŞRJ/14919,180,SKT/39638,DC,DC_CCS
ŞRJ/14919,22,SKT/39639,AC,AC_TYPE2
ŞRJ/14934,180,SKT/39672,DC,DC_CCS
ŞRJ/14934,180,SKT/39673,DC,DC_CCS
ŞRJ/14934,22,SKT/39674,AC,AC_TYPE2
ŞRJ/14935,180,SKT/39677,DC,DC_CCS
ŞRJ/14935,180,SKT/39678,DC,DC_CCS
ŞRJ/14935,22,SKT/39679,AC,AC_TYPE2
ŞRJ/14936,180,SKT/39680,DC,DC_CCS
ŞRJ/14936,180,SKT/39681,DC,DC_CCS
ŞRJ/14936,22,SKT/39682,AC,AC_TYPE2
ŞRJ/8082,180,SKT/18484,DC,DC_CCS
ŞRJ/8082,180,SKT/18485,DC,DC_CCS
ŞRJ/10538,180,SKT/25659,DC,DC_CCS
ŞRJ/10538,180,SKT/25660,DC,DC_CCS
ŞRJ/5803,180,SKT/12605,DC,DC_CCS
ŞRJ/5803,180,SKT/12606,DC,DC_CCS
ŞRJ/7682,180,SKT/17492,DC,DC_CCS
ŞRJ/7682,180,SKT/17493,DC,DC_CCS
ŞRJ/7684,180,SKT/17496,DC,DC_CCS
ŞRJ/7684,180,SKT/17497,DC,DC_CCS
ŞRJ/7684,22,SKT/39498,AC,AC_TYPE2
ŞRJ/9395,180,SKT/22100,DC,DC_CCS
ŞRJ/9395,180,SKT/22101,DC,DC_CCS
ŞRJ/9394,180,SKT/22098,DC,DC_CCS
ŞRJ/9394,180,SKT/22099,DC,DC_CCS
ŞRJ/9892,180,SKT/23721,DC,DC_CCS
ŞRJ/9892,180,SKT/23722,DC,DC_CCS
ŞRJ/10271,180,SKT/24910,DC,DC_CCS
ŞRJ/10271,180,SKT/24911,DC,DC_CCS
ŞRJ/14714,180,SKT/38937,DC,DC_CCS
ŞRJ/14714,180,SKT/38938,DC,DC_CCS
ŞRJ/14723,120,SKT/38963,DC,DC_CCS
ŞRJ/14723,120,SKT/38964,DC,DC_CCS
ŞRJ/14723,22,SKT/38965,AC,AC_TYPE2
ŞRJ/14723,22,SKT/38966,AC,AC_TYPE2
ŞRJ/14723,22,SKT/38967,AC,AC_TYPE2
ŞRJ/14723,22,SKT/38968,AC,AC_TYPE2
ŞRJ/14742,60,SKT/39019,DC,DC_CCS
ŞRJ/14742,60,SKT/39020,DC,DC_CCS
ŞRJ/14745,22,SKT/39038,AC,AC_TYPE2
ŞRJ/14745,22,SKT/39039,AC,AC_TYPE2
ŞRJ/14745,22,SKT/39040,AC,AC_TYPE2
ŞRJ/14745,22,SKT/39041,AC,AC_TYPE2
ŞRJ/14745,22,SKT/39042,AC,AC_TYPE2
ŞRJ/14746,60,SKT/39043,DC,DC_CCS
ŞRJ/14746,60,SKT/39044,DC,DC_CCS
ŞRJ/14746,22,SKT/39045,AC,AC_TYPE2
ŞRJ/14746,22,SKT/39046,AC,AC_TYPE2
ŞRJ/14746,22,SKT/39047,AC,AC_TYPE2
ŞRJ/14746,22,SKT/39048,AC,AC_TYPE2
ŞRJ/14747,7,SKT/39113,AC,AC_TYPE2
ŞRJ/14750,180,SKT/39118,DC,DC_CCS
ŞRJ/14750,180,SKT/39119,DC,DC_CCS
ŞRJ/14750,22,SKT/39120,AC,AC_TYPE2
ŞRJ/14763,20,SKT/39153,AC,AC_TYPE2
ŞRJ/14763,20,SKT/39154,AC,AC_TYPE2
ŞRJ/14763,20,SKT/39155,AC,AC_TYPE2
ŞRJ/14763,20,SKT/39156,AC,AC_TYPE2
ŞRJ/14763,20,SKT/39157,AC,AC_TYPE2
ŞRJ/14763,20,SKT/39158,AC,AC_TYPE2
ŞRJ/14763,20,SKT/39159,AC,AC_TYPE2
ŞRJ/10922,60,SKT/26779,DC,DC_CCS
ŞRJ/10922,60,SKT/26780,DC,DC_CCS
ŞRJ/10923,22,SKT/26781,AC,AC_TYPE2
ŞRJ/10923,22,SKT/26782,AC,AC_TYPE2
ŞRJ/10951,22,SKT/26869,AC,AC_TYPE2
ŞRJ/10951,22,SKT/26870,AC,AC_TYPE2
ŞRJ/10951,22,SKT/26871,AC,AC_TYPE2
ŞRJ/10957,60,SKT/26880,DC,DC_CCS
ŞRJ/10957,60,SKT/26881,DC,DC_CCS
ŞRJ/10952,22,SKT/26872,AC,AC_TYPE2
ŞRJ/10952,22,SKT/26873,AC,AC_TYPE2
ŞRJ/10952,22,SKT/26981,AC,AC_TYPE2
ŞRJ/10980,22,SKT/26982,AC,AC_TYPE2
ŞRJ/10980,22,SKT/26983,AC,AC_TYPE2
ŞRJ/10980,22,SKT/27001,AC,AC_TYPE2
ŞRJ/10980,22,SKT/27002,AC,AC_TYPE2
ŞRJ/4908,22,SKT/10388,AC,AC_TYPE2
ŞRJ/4908,22,SKT/10389,AC,AC_TYPE2
ŞRJ/4908,22,SKT/10390,AC,AC_TYPE2
ŞRJ/4908,22,SKT/10391,AC,AC_TYPE2
ŞRJ/4927,22,SKT/10443,AC,AC_TYPE2
ŞRJ/4927,22,SKT/10444,AC,AC_TYPE2
ŞRJ/10984,80,SKT/26994,DC,DC_CCS
ŞRJ/10984,80,SKT/26995,DC,DC_CCS
ŞRJ/10984,22,SKT/26996,AC,AC_TYPE2
ŞRJ/10984,22,SKT/26997,AC,AC_TYPE2
ŞRJ/10992,22,SKT/27018,AC,AC_TYPE2
ŞRJ/10992,22,SKT/27019,AC,AC_TYPE2
ŞRJ/10992,22,SKT/27020,AC,AC_TYPE2
ŞRJ/10992,22,SKT/27021,AC,AC_TYPE2
ŞRJ/10994,22,SKT/27024,AC,AC_TYPE2
ŞRJ/10994,22,SKT/27025,AC,AC_TYPE2
ŞRJ/10994,22,SKT/27026,AC,AC_TYPE2
ŞRJ/10994,22,SKT/27027,AC,AC_TYPE2
ŞRJ/10999,22,SKT/27040,AC,AC_TYPE2
ŞRJ/10999,22,SKT/27041,AC,AC_TYPE2
ŞRJ/10504,60,SKT/25574,DC,DC_CCS
ŞRJ/10504,60,SKT/25575,DC,DC_CCS
ŞRJ/11039,22,SKT/27126,AC,AC_TYPE2
ŞRJ/11039,22,SKT/27127,AC,AC_TYPE2
ŞRJ/11071,180,SKT/27224,DC,DC_CCS
ŞRJ/11071,180,SKT/27225,DC,DC_CCS
ŞRJ/8091,60,SKT/18505,DC,DC_CCS
ŞRJ/8091,60,SKT/18506,DC,DC_CCS
ŞRJ/8091,22,SKT/27246,AC,AC_TYPE2
ŞRJ/8091,22,SKT/27247,AC,AC_TYPE2
ŞRJ/1011,22,SKT/1721,AC,AC_TYPE2
ŞRJ/1011,22,SKT/27265,AC,AC_TYPE2
ŞRJ/1011,22,SKT/27266,AC,AC_TYPE2
ŞRJ/1011,120,SKT/27267,DC,DC_CCS
ŞRJ/1011,120,SKT/27268,DC,DC_CCS
ŞRJ/1011,120,SKT/27269,DC,DC_CCS
ŞRJ/1011,120,SKT/27270,DC,DC_CCS
ŞRJ/10837,60,SKT/26545,DC,DC_CCS
ŞRJ/10837,60,SKT/26546,DC,DC_CCS
ŞRJ/10837,60,SKT/26547,DC,DC_CCS
ŞRJ/10837,60,SKT/26548,DC,DC_CCS
ŞRJ/10837,22,SKT/26549,AC,AC_TYPE2
ŞRJ/11087,22,SKT/27300,AC,AC_TYPE2
ŞRJ/11087,22,SKT/27301,AC,AC_TYPE2
ŞRJ/11087,22,SKT/27302,AC,AC_TYPE2
ŞRJ/11087,22,SKT/27303,AC,AC_TYPE2
ŞRJ/11087,60,SKT/27306,DC,DC_CCS
ŞRJ/11087,60,SKT/27307,DC,DC_CCS
ŞRJ/11088,22,SKT/27308,AC,AC_TYPE2
ŞRJ/11088,50,SKT/27309,DC,DC_CCS
ŞRJ/11088,50,SKT/27310,DC,DC_CCS
ŞRJ/11096,120,SKT/27334,DC,DC_CCS
ŞRJ/11096,120,SKT/27335,DC,DC_CCS
ŞRJ/11113,22,SKT/27368,AC,AC_TYPE2
ŞRJ/11113,22,SKT/27369,AC,AC_TYPE2
ŞRJ/3437,22,SKT/6857,AC,AC_TYPE2
